Date,Open,High,Low,Close,Volume,Adj Close
2008-12-11,670.28,670.28,670.28,670.28,000,670.28
2008-12-10,656.13,656.13,656.13,656.13,000,656.13
2008-12-09,641.92,641.92,641.92,641.92,000,641.92
2008-12-08,632.21,632.21,632.21,632.21,000,632.21
2008-12-05,589.79,589.79,589.79,589.79,000,589.79
2008-12-04,599.96,599.96,599.96,599.96,000,599.96
2008-12-03,603.33,603.33,603.33,603.33,000,603.33
2008-12-02,618.26,618.26,618.26,618.26,000,618.26
2008-12-01,631.84,631.84,631.84,631.84,000,631.84
2008-11-28,658.14,658.14,658.14,658.14,000,658.14
2008-11-27,674.14,674.14,674.14,674.14,000,674.14
2008-11-26,658.63,658.63,658.63,658.63,000,658.63
2008-11-25,692.51,692.51,692.51,692.51,000,692.51
2008-11-24,624.91,624.91,624.91,624.91,000,624.91
2008-11-21,580.12,580.12,580.12,580.12,000,580.12
2008-11-20,561.14,561.14,561.14,561.14,000,561.14
2008-11-19,605.84,605.84,605.84,605.84,000,605.84
2008-11-18,601.76,601.76,601.76,601.76,000,601.76
2008-11-17,605.56,605.56,605.56,605.56,000,605.56
2008-11-14,644.02,644.02,644.02,644.02,000,644.02
2008-11-13,619.91,619.91,619.91,619.91,000,619.91
2008-11-12,634.94,634.94,634.94,634.94,000,634.94
2008-11-11,725.89,725.89,725.89,725.89,000,725.89
2008-11-10,812.58,812.58,812.58,812.58,000,812.58
2008-11-07,760.62,760.62,760.62,760.62,000,760.62
2008-11-06,777.52,777.52,777.52,777.52,000,777.52
2008-11-05,829.80,829.80,829.80,829.80,000,829.80
2008-10-31,773.37,773.37,773.37,773.37,000,773.37
2008-10-30,758.71,758.71,758.71,758.71,000,758.71
2008-10-29,644.00,644.00,644.00,644.00,000,644.00
2008-10-28,575.64,575.64,575.64,575.64,000,575.64
2008-10-24,549.43,549.43,549.43,549.43,000,549.43
2008-10-23,636.54,636.54,636.54,636.54,000,636.54
2008-10-22,665.78,665.78,665.78,665.78,000,665.78
2008-10-21,717.18,717.18,717.18,717.18,000,717.18
2008-10-20,700.41,700.41,700.41,700.41,000,700.41
2008-10-17,667.62,667.62,667.62,667.62,000,667.62
2008-10-16,713.90,713.90,713.90,713.90,000,713.90
2008-10-15,788.98,788.98,788.98,788.98,000,788.98
2008-10-14,869.51,869.51,869.51,869.51,000,869.51
2008-10-13,791.20,791.20,791.20,791.20,000,791.20
2008-10-09,844.75,844.75,844.75,844.75,000,844.75
2008-10-08,761.63,761.63,761.63,761.63,000,761.63
2008-10-07,858.16,858.16,858.16,858.16,000,858.16
2008-10-06,866.39,866.39,866.39,866.39,000,866.39
2008-10-03,1070.98,1070.98,1070.98,1070.98,000,1070.98
2008-10-02,1152.70,1152.70,1152.70,1152.70,000,1152.70
2008-10-01,1189.06,1189.06,1189.06,1189.06,000,1189.06
2008-09-30,1211.84,1211.84,1211.84,1211.84,000,1211.84
2008-09-29,1194.11,1194.11,1194.11,1194.11,000,1194.11
2008-09-26,1285.47,1285.47,1285.47,1285.47,000,1285.47
2008-09-25,1304.99,1304.99,1304.99,1304.99,000,1304.99
2008-09-24,1315.43,1315.43,1315.43,1315.43,000,1315.43
2008-09-23,1272.13,1272.13,1272.13,1272.13,000,1272.13
2008-09-22,1309.50,1309.50,1309.50,1309.50,000,1309.50
2008-09-19,1295.91,1295.91,1295.91,1295.91,000,1295.91
2008-09-18,1058.84,1058.84,1058.84,1058.84,000,1058.84
2008-09-17,1058.84,1058.84,1058.84,1058.84,000,1058.84
2008-09-16,1131.12,1131.12,1131.12,1131.12,000,1131.12
2008-09-15,1277.60,1277.60,1277.60,1277.60,000,1277.60
2008-09-12,1341.75,1341.75,1341.75,1341.75,000,1341.75
2008-09-11,1298.08,1298.08,1298.08,1298.08,000,1298.08
2008-09-10,1334.33,1334.33,1334.33,1334.33,000,1334.33
2008-09-09,1395.11,1395.11,1395.11,1395.11,000,1395.11
2008-09-08,1508.41,1508.41,1508.41,1508.41,000,1508.41
2008-09-05,1469.15,1469.15,1469.15,1469.15,000,1469.15
2008-09-04,1526.57,1526.57,1526.57,1526.57,000,1526.57
2008-09-03,1589.19,1589.19,1589.19,1589.19,000,1589.19
2008-09-02,1659.65,1659.65,1659.65,1659.65,000,1659.65
2008-09-01,1666.52,1666.52,1666.52,1666.52,000,1666.52
2008-08-29,1646.14,1646.14,1646.14,1646.14,000,1646.14
2008-08-28,1653.99,1653.99,1653.99,1653.99,000,1653.99
2008-08-27,1589.05,1589.05,1589.05,1589.05,000,1589.05
2008-08-26,1579.12,1579.12,1579.12,1579.12,000,1579.12
2008-08-25,1647.67,1647.67,1647.67,1647.67,000,1647.67
2008-08-22,1701.61,1701.61,1701.61,1701.61,000,1701.61
2008-08-21,1722.41,1722.41,1722.41,1722.41,000,1722.41
2008-08-20,1713.50,1713.50,1713.50,1713.50,000,1713.50
2008-08-19,1685.60,1685.60,1685.60,1685.60,000,1685.60
2008-08-18,1778.29,1778.29,1778.29,1778.29,000,1778.29
2008-08-15,1785.36,1785.36,1785.36,1785.36,000,1785.36
2008-08-14,1795.23,1795.23,1795.23,1795.23,000,1795.23
2008-08-13,1776.06,1776.06,1776.06,1776.06,000,1776.06
2008-08-12,1803.82,1803.82,1803.82,1803.82,000,1803.82
2008-08-11,1742.96,1742.96,1742.96,1742.96,000,1742.96
2008-08-08,1722.71,1722.71,1722.71,1722.71,000,1722.71
2008-08-07,1842.58,1842.58,1842.58,1842.58,000,1842.58
2008-08-06,1814.60,1814.60,1814.60,1814.60,000,1814.60
2008-08-05,1812.00,1812.00,1812.00,1812.00,000,1812.00
2008-08-04,1895.86,1895.86,1895.86,1895.86,000,1895.86
2008-08-01,1941.73,1941.73,1941.73,1941.73,000,1941.73
2008-07-31,1966.68,1966.68,1966.68,1966.68,000,1966.68
2008-07-30,1949.03,1949.03,1949.03,1949.03,000,1949.03
2008-07-29,1896.28,1896.28,1896.28,1896.28,000,1896.28
2008-07-28,1928.74,1928.74,1928.74,1928.74,000,1928.74
2008-07-25,1951.29,1951.29,1951.29,1951.29,000,1951.29
2008-07-24,2066.70,2066.70,2066.70,2066.70,000,2066.70
2008-07-23,2111.93,2111.93,2111.93,2111.93,000,2111.93
2008-07-22,2123.66,2123.66,2123.66,2123.66,000,2123.66
2008-07-21,2144.18,2144.18,2144.18,2144.18,000,2144.18
2008-07-18,2135.38,2135.38,2135.38,2135.38,000,2135.38
2008-07-17,2223.48,2223.48,2223.48,2223.48,000,2223.48
2008-07-16,2175.46,2175.46,2175.46,2175.46,000,2175.46
2008-07-15,2174.22,2174.22,2174.22,2174.22,000,2174.22
2008-07-14,2208.06,2208.06,2208.06,2208.06,000,2208.06
2008-07-11,2167.18,2167.18,2167.18,2167.18,000,2167.18
2008-07-10,2186.35,2186.35,2186.35,2186.35,000,2186.35
2008-07-09,2178.90,2178.90,2178.90,2178.90,000,2178.90
2008-07-08,2175.02,2175.02,2175.02,2175.02,000,2175.02
2008-07-07,2189.03,2189.03,2189.03,2189.03,000,2189.03
2008-07-04,2187.65,2187.65,2187.65,2187.65,000,2187.65
2008-07-03,2211.73,2211.73,2211.73,2211.73,000,2211.73
2008-07-02,2255.46,2255.46,2255.46,2255.46,000,2255.46
2008-07-01,2242.74,2242.74,2242.74,2242.74,000,2242.74
2008-06-30,2303.34,2303.34,2303.34,2303.34,000,2303.34
2008-06-27,2318.61,2318.61,2318.61,2318.61,000,2318.61
2008-06-26,2308.76,2308.76,2308.76,2308.76,000,2308.76
2008-06-25,2310.73,2310.73,2310.73,2310.73,000,2310.73
2008-06-24,2308.88,2308.88,2308.88,2308.88,000,2308.88
2008-06-23,2342.39,2342.39,2342.39,2342.39,000,2342.39
2008-06-20,2384.75,2384.75,2384.75,2384.75,000,2384.75
2008-06-19,2400.84,2400.84,2400.84,2400.84,000,2400.84
2008-06-18,2402.74,2402.74,2402.74,2402.74,000,2402.74
2008-06-17,2399.15,2399.15,2399.15,2399.15,000,2399.15
2008-06-16,2366.32,2366.32,2366.32,2366.32,000,2366.32
2008-06-11,2356.71,2356.71,2356.71,2356.71,000,2356.71
2008-06-10,2339.29,2339.29,2339.29,2339.29,000,2339.29
2008-06-09,2357.79,2357.79,2357.79,2357.79,000,2357.79
2008-06-06,2377.91,2377.91,2377.91,2377.91,000,2377.91
2008-06-05,2351.78,2351.78,2351.78,2351.78,000,2351.78
2008-06-04,2353.49,2353.49,2353.49,2353.49,000,2353.49
2008-06-03,2429.47,2429.47,2429.47,2429.47,000,2429.47
2008-06-02,2452.76,2452.76,2452.76,2452.76,000,2452.76
2008-05-30,2459.88,2459.88,2459.88,2459.88,000,2459.88
2008-05-29,2439.03,2439.03,2439.03,2439.03,000,2439.03
2008-05-28,2396.87,2396.87,2396.87,2396.87,000,2396.87
2008-05-27,2390.60,2390.60,2390.60,2390.60,000,2390.60
2008-05-26,2436.56,2436.56,2436.56,2436.56,000,2436.56
2008-05-23,2435.20,2435.20,2435.20,2435.20,000,2435.20
2008-05-22,2433.07,2433.07,2433.07,2433.07,000,2433.07
2008-05-21,2467.81,2467.81,2467.81,2467.81,000,2467.81
2008-05-20,2453.12,2453.12,2453.12,2453.12,000,2453.12
2008-05-19,2487.92,2487.92,2487.92,2487.92,000,2487.92
2008-05-16,2478.87,2478.87,2478.87,2478.87,000,2478.87
2008-05-15,2411.95,2411.95,2411.95,2411.95,000,2411.95
2008-05-14,2406.05,2406.05,2406.05,2406.05,000,2406.05
2008-05-13,2339.57,2339.57,2339.57,2339.57,000,2339.57
2008-05-12,2321.14,2321.14,2321.14,2321.14,000,2321.14
2008-05-08,2283.99,2283.99,2283.99,2283.99,000,2283.99
2008-05-07,2201.47,2201.47,2201.47,2201.47,000,2201.47
2008-05-06,2153.32,2153.32,2153.32,2153.32,000,2153.32
2008-05-05,2141.35,2141.35,2141.35,2141.35,000,2141.35
2008-05-02,2140.98,2140.98,2140.98,2140.98,000,2140.98
2008-04-30,2122.50,2122.50,2122.50,2122.50,000,2122.50
2008-04-29,2126.57,2126.57,2126.57,2126.57,000,2126.57
2008-04-28,2150.82,2150.82,2150.82,2150.82,000,2150.82
2008-04-25,2129.15,2129.15,2129.15,2129.15,000,2129.15
2008-04-24,2102.45,2102.45,2102.45,2102.45,000,2102.45
2008-04-23,2159.04,2159.04,2159.04,2159.04,000,2159.04
2008-04-22,2166.23,2166.23,2166.23,2166.23,000,2166.23
2008-04-21,2172.25,2172.25,2172.25,2172.25,000,2172.25
2008-04-18,2175.92,2175.92,2175.92,2175.92,000,2175.92
2008-04-17,2150.74,2150.74,2150.74,2150.74,000,2150.74
2008-04-16,2160.76,2160.76,2160.76,2160.76,000,2160.76
2008-04-15,2113.61,2113.61,2113.61,2113.61,000,2113.61
2008-04-14,2091.09,2091.09,2091.09,2091.09,000,2091.09
2008-04-11,2112.10,2112.10,2112.10,2112.10,000,2112.10
2008-04-10,2132.50,2132.50,2132.50,2132.50,000,2132.50
2008-04-09,2115.32,2115.32,2115.32,2115.32,000,2115.32
2008-04-08,2089.77,2089.77,2089.77,2089.77,000,2089.77
2008-04-07,2103.96,2103.96,2103.96,2103.96,000,2103.96
2008-04-04,2059.05,2059.05,2059.05,2059.05,000,2059.05
2008-04-03,2052.84,2052.84,2052.84,2052.84,000,2052.84
2008-04-02,2069.64,2069.64,2069.64,2069.64,000,2069.64
2008-04-01,2063.69,2063.69,2063.69,2063.69,000,2063.69
2008-03-31,2053.93,2053.93,2053.93,2053.93,000,2053.93
2008-03-28,2049.40,2049.40,2049.40,2049.40,000,2049.40
2008-03-27,2030.13,2030.13,2030.13,2030.13,000,2030.13
2008-03-26,1995.19,1995.19,1995.19,1995.19,000,1995.19
2008-03-25,1993.94,1993.94,1993.94,1993.94,000,1993.94
2008-03-24,2000.95,2000.95,2000.95,2000.95,000,2000.95
2008-03-21,1964.65,1964.65,1964.65,1964.65,000,1964.65
2008-03-20,1946.79,1946.79,1946.79,1946.79,000,1946.79
2008-03-19,2016.44,2016.44,2016.44,2016.44,000,2016.44
2008-03-18,2018.76,2018.76,2018.76,2018.76,000,2018.76
2008-03-17,1990.84,1990.84,1990.84,1990.84,000,1990.84
2008-03-14,2064.41,2064.41,2064.41,2064.41,000,2064.41
2008-03-13,2059.35,2059.35,2059.35,2059.35,000,2059.35
2008-03-12,2079.67,2079.67,2079.67,2079.67,000,2079.67
2008-03-11,2058.39,2058.39,2058.39,2058.39,000,2058.39
2008-03-07,2012.65,2012.65,2012.65,2012.65,000,2012.65
2008-03-06,2050.46,2050.46,2050.46,2050.46,000,2050.46
2008-03-05,2042.38,2042.38,2042.38,2042.38,000,2042.38
2008-03-04,2018.88,2018.88,2018.88,2018.88,000,2018.88
2008-03-03,2032.29,2032.29,2032.29,2032.29,000,2032.29
2008-02-29,2063.94,2063.94,2063.94,2063.94,000,2063.94
2008-02-28,2081.51,2081.51,2081.51,2081.51,000,2081.51
2008-02-27,2096.44,2096.44,2096.44,2096.44,000,2096.44
2008-02-26,2096.32,2096.32,2096.32,2096.32,000,2096.32
2008-02-22,2079.72,2079.72,2079.72,2079.72,000,2079.72
2008-02-21,2065.39,2065.39,2065.39,2065.39,000,2065.39
2008-02-20,2020.92,2020.92,2020.92,2020.92,000,2020.92
2008-02-19,2046.80,2046.80,2046.80,2046.80,000,2046.80
2008-02-18,2026.17,2026.17,2026.17,2026.17,000,2026.17
2008-02-15,1989.25,1989.25,1989.25,1989.25,000,1989.25
2008-02-14,2025.14,2025.14,2025.14,2025.14,000,2025.14
2008-02-13,2004.48,2004.48,2004.48,2004.48,000,2004.48
2008-02-12,1980.84,1980.84,1980.84,1980.84,000,1980.84
2008-02-11,1917.61,1917.61,1917.61,1917.61,000,1917.61
2008-02-08,1870.93,1870.93,1870.93,1870.93,000,1870.93
2008-02-07,1887.41,1887.41,1887.41,1887.41,000,1887.41
2008-02-06,1947.19,1947.19,1947.19,1947.19,000,1947.19
2008-02-05,1966.73,1966.73,1966.73,1966.73,000,1966.73
2008-02-04,2012.76,2012.76,2012.76,2012.76,000,2012.76
2008-02-01,1968.97,1968.97,1968.97,1968.97,000,1968.97
2008-01-31,1906.97,1906.97,1906.97,1906.97,000,1906.97
2008-01-30,1981.53,1981.53,1981.53,1981.53,000,1981.53
2008-01-29,2009.71,2009.71,2009.71,2009.71,000,2009.71
2008-01-28,1978.68,1978.68,1978.68,1978.68,000,1978.68
2008-01-25,2033.09,2033.09,2033.09,2033.09,000,2033.09
2008-01-24,1988.23,1988.23,1988.23,1988.23,000,1988.23
2008-01-23,1890.88,1890.88,1890.88,1890.88,000,1890.88
2008-01-22,1967.70,1967.70,1967.70,1967.70,000,1967.70
2008-01-21,1999.83,1999.83,1999.83,1999.83,000,1999.83
2008-01-18,2159.10,2159.10,2159.10,2159.10,000,2159.10
2008-01-17,2174.78,2174.78,2174.78,2174.78,000,2174.78
2008-01-16,2225.46,2225.46,2225.46,2225.46,000,2225.46
2008-01-15,2330.87,2330.87,2330.87,2330.87,000,2330.87
2008-01-14,2339.79,2339.79,2339.79,2339.79,000,2339.79
2008-01-11,2313.90,2313.90,2313.90,2313.90,000,2313.90
2008-01-10,2306.87,2306.87,2306.87,2306.87,000,2306.87
2008-01-09,2296.56,2296.56,2296.56,2296.56,000,2296.56
2007-12-31,2290.51,2290.51,2290.51,2290.51,000,2290.51
2007-12-28,2290.51,2290.51,2290.51,2290.51,000,2290.51
2007-12-27,2291.46,2291.46,2291.46,2291.46,000,2291.46
2007-12-26,2283.08,2283.08,2283.08,2283.08,000,2283.08
2007-12-25,2293.03,2293.03,2293.03,2293.03,000,2293.03
2007-12-24,2303.28,2303.28,2303.28,2303.28,000,2303.28
2007-12-21,2296.09,2296.09,2296.09,2296.09,000,2296.09
2007-12-20,2283.28,2283.28,2283.28,2283.28,000,2283.28
2007-12-19,2264.95,2264.95,2264.95,2264.95,000,2264.95
2007-12-18,2269.09,2269.09,2269.09,2269.09,000,2269.09
2007-12-17,2251.07,2251.07,2251.07,2251.07,000,2251.07
2007-12-14,2269.53,2269.53,2269.53,2269.53,000,2269.53
2007-12-13,2317.28,2317.28,2317.28,2317.28,000,2317.28
2007-12-12,2359.85,2359.85,2359.85,2359.85,000,2359.85
2007-12-11,2342.64,2342.64,2342.64,2342.64,000,2342.64
2007-12-10,2330.45,2330.45,2330.45,2330.45,000,2330.45
2007-12-07,2285.85,2285.85,2285.85,2285.85,000,2285.85
2007-12-06,2259.14,2259.14,2259.14,2259.14,000,2259.14
2007-12-05,2262.28,2262.28,2262.28,2262.28,000,2262.28
2007-12-04,2204.42,2204.42,2204.42,2204.42,000,2204.42
2007-12-03,2200.75,2200.75,2200.75,2200.75,000,2200.75
2007-11-30,2220.11,2220.11,2220.11,2220.11,000,2220.11
2007-11-29,2180.50,2180.50,2180.50,2180.50,000,2180.50
2007-11-28,2168.11,2168.11,2168.11,2168.11,000,2168.11
2007-11-27,2155.38,2155.38,2155.38,2155.38,000,2155.38
2007-11-26,2177.07,2177.07,2177.07,2177.07,000,2177.07
2007-11-23,2151.89,2151.89,2151.89,2151.89,000,2151.89
2007-11-22,2135.93,2135.93,2135.93,2135.93,000,2135.93
2007-11-21,2151.88,2151.88,2151.88,2151.88,000,2151.88
2007-11-20,2180.22,2180.22,2180.22,2180.22,000,2180.22
2007-11-19,2166.00,2166.00,2166.00,2166.00,000,2166.00
2007-11-16,2189.37,2189.37,2189.37,2189.37,000,2189.37
2007-11-15,2217.95,2217.95,2217.95,2217.95,000,2217.95
2007-11-14,2244.11,2244.11,2244.11,2244.11,000,2244.11
2007-11-13,2222.84,2222.84,2222.84,2222.84,000,2222.84
2007-11-12,2243.04,2243.04,2243.04,2243.04,000,2243.04
2007-11-09,2262.11,2262.11,2262.11,2262.11,000,2262.11
2007-11-08,2288.15,2288.15,2288.15,2288.15,000,2288.15
2007-11-07,2280.95,2280.95,2280.95,2280.95,000,2280.95
2007-11-06,2268.92,2268.92,2268.92,2268.92,000,2268.92
2007-11-02,2228.15,2228.15,2228.15,2228.15,000,2228.15
2007-11-01,2220.16,2220.16,2220.16,2220.16,000,2220.16
2007-10-31,2223.06,2223.06,2223.06,2223.06,000,2223.06
2007-10-30,2206.34,2206.34,2206.34,2206.34,000,2206.34
2007-10-29,2226.02,2226.02,2226.02,2226.02,000,2226.02
2007-10-26,2194.12,2194.12,2194.12,2194.12,000,2194.12
2007-10-25,2151.10,2151.10,2151.10,2151.10,000,2151.10
2007-10-24,2123.36,2123.36,2123.36,2123.36,000,2123.36
2007-10-23,2127.00,2127.00,2127.00,2127.00,000,2127.00
2007-10-22,2098.57,2098.57,2098.57,2098.57,000,2098.57
2007-10-19,2142.42,2142.42,2142.42,2142.42,000,2142.42
2007-10-18,2136.53,2136.53,2136.53,2136.53,000,2136.53
2007-10-17,2158.09,2158.09,2158.09,2158.09,000,2158.09
2007-10-16,2159.84,2159.84,2159.84,2159.84,000,2159.84
2007-10-15,2176.90,2176.90,2176.90,2176.90,000,2176.90
2007-10-12,2163.11,2163.11,2163.11,2163.11,000,2163.11
2007-10-11,2173.11,2173.11,2173.11,2173.11,000,2173.11
2007-10-10,2143.69,2143.69,2143.69,2143.69,000,2143.69
2007-10-09,2141.79,2141.79,2141.79,2141.79,000,2141.79
2007-10-08,2130.20,2130.20,2130.20,2130.20,000,2130.20
2007-10-05,2115.43,2115.43,2115.43,2115.43,000,2115.43
2007-10-04,2090.08,2090.08,2090.08,2090.08,000,2090.08
2007-10-03,2092.98,2092.98,2092.98,2092.98,000,2092.98
2007-10-02,2108.57,2108.57,2108.57,2108.57,000,2108.57
2007-10-01,2047.09,2047.09,2047.09,2047.09,000,2047.09
2007-09-28,2071.80,2071.80,2071.80,2071.80,000,2071.80
2007-09-27,2064.16,2064.16,2064.16,2064.16,000,2064.16
2007-09-26,2049.45,2049.45,2049.45,2049.45,000,2049.45
2007-09-25,2008.97,2008.97,2008.97,2008.97,000,2008.97
2007-09-24,2042.20,2042.20,2042.20,2042.20,000,2042.20
2007-09-21,2026.29,2026.29,2026.29,2026.29,000,2026.29
2007-09-20,2015.19,2015.19,2015.19,2015.19,000,2015.19
2007-09-19,2015.36,2015.36,2015.36,2015.36,000,2015.36
2007-09-18,1938.52,1938.52,1938.52,1938.52,000,1938.52
2007-09-17,1915.80,1915.80,1915.80,1915.80,000,1915.80
2007-09-14,1943.25,1943.25,1943.25,1943.25,000,1943.25
2007-09-13,1932.68,1932.68,1932.68,1932.68,000,1932.68
2007-09-12,1899.95,1899.95,1899.95,1899.95,000,1899.95
2007-09-11,1911.97,1911.97,1911.97,1911.97,000,1911.97
2007-09-10,1898.26,1898.26,1898.26,1898.26,000,1898.26
2007-09-07,1898.19,1898.19,1898.19,1898.19,000,1898.19
2007-09-06,1920.88,1920.88,1920.88,1920.88,000,1920.88
2007-09-05,1905.30,1905.30,1905.30,1905.30,000,1905.30
2007-09-04,1904.76,1904.76,1904.76,1904.76,000,1904.76
2007-09-03,1926.50,1926.50,1926.50,1926.50,000,1926.50
2007-08-31,1919.89,1919.89,1919.89,1919.89,000,1919.89
2007-08-30,1880.43,1880.43,1880.43,1880.43,000,1880.43
2007-08-29,1871.54,1871.54,1871.54,1871.54,000,1871.54
2007-08-28,1877.10,1877.10,1877.10,1877.10,000,1877.10
2007-08-27,1895.71,1895.71,1895.71,1895.71,000,1895.71
2007-08-24,1864.74,1864.74,1864.74,1864.74,000,1864.74
2007-08-23,1864.59,1864.59,1864.59,1864.59,000,1864.59
2007-08-22,1853.77,1853.77,1853.77,1853.77,000,1853.77
2007-08-21,1820.65,1820.65,1820.65,1820.65,000,1820.65
2007-08-20,1852.15,1852.15,1852.15,1852.15,000,1852.15
2007-08-17,1860.70,1860.70,1860.70,1860.70,000,1860.70
2007-08-16,1820.30,1820.30,1820.30,1820.30,000,1820.30
2007-08-15,1886.83,1886.83,1886.83,1886.83,000,1886.83
2007-08-14,1925.79,1925.79,1925.79,1925.79,000,1925.79
2007-08-13,1927.63,1927.63,1927.63,1927.63,000,1927.63
2007-08-10,1897.20,1897.20,1897.20,1897.20,000,1897.20
2007-08-09,1939.00,1939.00,1939.00,1939.00,000,1939.00
2007-08-08,1987.25,1987.25,1987.25,1987.25,000,1987.25
2007-08-07,1951.80,1951.80,1951.80,1951.80,000,1951.80
2007-08-06,1944.73,1944.73,1944.73,1944.73,000,1944.73
2007-08-03,1970.75,1970.75,1970.75,1970.75,000,1970.75
2007-08-02,1956.61,1956.61,1956.61,1956.61,000,1956.61
2007-08-01,1946.34,1946.34,1946.34,1946.34,000,1946.34
2007-07-31,1993.96,1993.96,1993.96,1993.96,000,1993.96
2007-07-30,1961.04,1961.04,1961.04,1961.04,000,1961.04
2007-07-27,1967.06,1967.06,1967.06,1967.06,000,1967.06
2007-07-26,1996.91,1996.91,1996.91,1996.91,000,1996.91
2007-07-25,2047.82,2047.82,2047.82,2047.82,000,2047.82
2007-07-24,2050.15,2050.15,2050.15,2050.15,000,2050.15
2007-07-23,2091.26,2091.26,2091.26,2091.26,000,2091.26
2007-07-20,2069.93,2069.93,2069.93,2069.93,000,2069.93
2007-07-19,2071.08,2071.08,2071.08,2071.08,000,2071.08
2007-07-18,2036.59,2036.59,2036.59,2036.59,000,2036.59
2007-07-17,2055.21,2055.21,2055.21,2055.21,000,2055.21
2007-07-16,2066.74,2066.74,2066.74,2066.74,000,2066.74
2007-07-13,2061.40,2061.40,2061.40,2061.40,000,2061.40
2007-07-12,2049.18,2049.18,2049.18,2049.18,000,2049.18
2007-07-11,1995.58,1995.58,1995.58,1995.58,000,1995.58
2007-07-10,1977.85,1977.85,1977.85,1977.85,000,1977.85
2007-07-09,1999.87,1999.87,1999.87,1999.87,000,1999.87
2007-07-06,1974.66,1974.66,1974.66,1974.66,000,1974.66
2007-07-05,1973.12,1973.12,1973.12,1973.12,000,1973.12
2007-07-04,1943.29,1943.29,1943.29,1943.29,000,1943.29
2007-07-03,1939.84,1939.84,1939.84,1939.84,000,1939.84
2007-07-02,1911.75,1911.75,1911.75,1911.75,000,1911.75
2007-06-29,1897.70,1897.70,1897.70,1897.70,000,1897.70
2007-06-28,1894.16,1894.16,1894.16,1894.16,000,1894.16
2007-06-27,1875.21,1875.21,1875.21,1875.21,000,1875.21
2007-06-26,1897.30,1897.30,1897.30,1897.30,000,1897.30
2007-06-25,1875.32,1875.32,1875.32,1875.32,000,1875.32
2007-06-22,1896.10,1896.10,1896.10,1896.10,000,1896.10
2007-06-21,1893.22,1893.22,1893.22,1893.22,000,1893.22
2007-06-20,1915.44,1915.44,1915.44,1915.44,000,1915.44
2007-06-19,1886.84,1886.84,1886.84,1886.84,000,1886.84
2007-06-18,1896.67,1896.67,1896.67,1896.67,000,1896.67
2007-06-15,1883.27,1883.27,1883.27,1883.27,000,1883.27
2007-06-14,1870.11,1870.11,1870.11,1870.11,000,1870.11
2007-06-13,1806.68,1806.68,1806.68,1806.68,000,1806.68
2007-06-08,1790.09,1790.09,1790.09,1790.09,000,1790.09
2007-06-07,1803.59,1803.59,1803.59,1803.59,000,1803.59
2007-06-06,1823.63,1823.63,1823.63,1823.63,000,1823.63
2007-06-05,1833.66,1833.66,1833.66,1833.66,000,1833.66
2007-06-04,1826.99,1826.99,1826.99,1826.99,000,1826.99
2007-06-01,1829.50,1829.50,1829.50,1829.50,000,1829.50
2007-05-31,1780.33,1780.33,1780.33,1780.33,000,1780.33
2007-05-30,1724.69,1724.69,1724.69,1724.69,000,1724.69
2007-05-29,1737.56,1737.56,1737.56,1737.56,000,1737.56
2007-05-28,1770.42,1770.42,1770.42,1770.42,000,1770.42
2007-05-25,1794.76,1794.76,1794.76,1794.76,000,1794.76
2007-05-24,1790.53,1790.53,1790.53,1790.53,000,1790.53
2007-05-23,1815.64,1815.64,1815.64,1815.64,000,1815.64
2007-05-22,1860.83,1860.83,1860.83,1860.83,000,1860.83
2007-05-21,1866.72,1866.72,1866.72,1866.72,000,1866.72
2007-05-18,1859.70,1859.70,1859.70,1859.70,000,1859.70
2007-05-17,1843.24,1843.24,1843.24,1843.24,000,1843.24
2007-05-16,1856.57,1856.57,1856.57,1856.57,000,1856.57
2007-05-15,1826.39,1826.39,1826.39,1826.39,000,1826.39
2007-05-14,1851.22,1851.22,1851.22,1851.22,000,1851.22
2007-05-11,1845.44,1845.44,1845.44,1845.44,000,1845.44
2007-05-10,1892.15,1892.15,1892.15,1892.15,000,1892.15
2007-05-08,1913.57,1913.57,1913.57,1913.57,000,1913.57
2007-05-07,1927.58,1927.58,1927.58,1927.58,000,1927.58
2007-05-04,1930.05,1930.05,1930.05,1930.05,000,1930.05
2007-05-03,1923.19,1923.19,1923.19,1923.19,000,1923.19
2007-05-02,1911.69,1911.69,1911.69,1911.69,000,1911.69
2007-04-30,1935.51,1935.51,1935.51,1935.51,000,1935.51
2007-04-27,1915.27,1915.27,1915.27,1915.27,000,1915.27
